order_id,order_date,region,channel,customer_id,product_id,units,revenue,status
ORD-100289,2024-11-15,APAC,Wholesale,CUST-2873,SKU-1002,2,340.5,fulfilled
ORD-100290,2025-03-17,EMEA,Retail,CUST-1957,SKU-1009,5,644.8,fulfilled
ORD-100291,2025-09-16,APAC,Retail,CUST-4015,SKU-1012,3,174.93,fulfilled
ORD-100292,2025-02-09,AMER,Web,CUST-4781,SKU-1002,5,1092.87,fulfilled
ORD-100293,2024-05-28,AMER,Web,CUST-3076,SKU-1017,3,344.25,refunded
ORD-100294,2025-03-25,LATAM,Web,CUST-2153,SKU-1010,3,187.71,fulfilled
ORD-100295,2024-09-25,LATAM,Wholesale,CUST-2328,SKU-1011,2,32.18,fulfilled
ORD-100296,2025-09-11,APAC,Web,CUST-3179,SKU-1018,5,199.9,cancelled
ORD-100297,2025-03-05,APAC,Retail,CUST-3520,SKU-1009,1,129.35,refunded
ORD-100298,2024-06-29,EMEA,Retail,CUST-4447,SKU-1001,2,382.41,fulfilled
ORD-100299,2025-11-07,AMER,Web,CUST-2487,SKU-1009,1,85.87,fulfilled
ORD-100300,2024-04-13,APAC,Wholesale,CUST-1332,SKU-1021,4,89.11,fulfilled
ORD-100301,2025-09-17,AMER,Retail,CUST-1896,SKU-1017,4,286.56,fulfilled
ORD-100302,2024-06-12,AMER,Wholesale,CUST-4773,SKU-1013,5,448.64,cancelled
ORD-100303,2024-11-12,AMER,Wholesale,CUST-3040,SKU-1016,3,110.34,refunded
ORD-100304,2024-09-24,EMEA,Web,CUST-3893,SKU-1002,3,566.72,cancelled
ORD-100305,2024-02-06,APAC,Retail,CUST-1337,SKU-1010,5,302.51,fulfilled
ORD-100306,2024-05-26,AMER,Retail,CUST-2214,SKU-1014,5,463.87,fulfilled
ORD-100307,2024-10-18,LATAM,Web,CUST-2771,SKU-1017,3,234.84,fulfilled
ORD-100308,2025-09-24,LATAM,Wholesale,CUST-2149,SKU-1002,3,594.88,cancelled
ORD-100309,2025-08-15,APAC,Wholesale,CUST-1928,SKU-1007,1,22.07,fulfilled
ORD-100310,2025-01-20,EMEA,Wholesale,CUST-2421,SKU-1004,5,763.95,fulfilled
ORD-100311,2025-01-17,AMER,Retail,CUST-1348,SKU-1021,5,108.35,fulfilled
ORD-100312,2024-02-18,EMEA,Web,CUST-3685,SKU-1002,3,741.65,fulfilled
ORD-100313,2025-03-23,LATAM,Web,CUST-2655,SKU-1017,4,383.42,cancelled
ORD-100314,2025-05-22,LATAM,Retail,CUST-3398,SKU-1007,2,51.89,fulfilled
ORD-100315,2025-11-03,EMEA,Wholesale,CUST-1423,SKU-1003,3,535.26,fulfilled
ORD-100316,2025-02-20,APAC,Wholesale,CUST-2266,SKU-1014,1,96.05,fulfilled
ORD-100317,2024-01-03,APAC,Retail,CUST-4878,SKU-1006,5,432.52,fulfilled
ORD-100318,2024-11-09,APAC,Wholesale,CUST-3617,SKU-1002,5,820.36,refunded
ORD-100319,2025-11-21,EMEA,Web,CUST-4073,SKU-1005,3,69.09,fulfilled
ORD-100320,2025-07-05,AMER,Wholesale,CUST-4678,SKU-1005,3,66.2,refunded
ORD-100321,2024-07-02,LATAM,Wholesale,CUST-4081,SKU-1004,1,154.09,refunded
ORD-100322,2024-10-15,LATAM,Web,CUST-4129,SKU-1004,1,107.95,fulfilled
ORD-100323,2025-02-03,EMEA,Wholesale,CUST-1863,SKU-1001,1,185.73,cancelled
ORD-100324,2025-07-25,EMEA,Retail,CUST-1064,SKU-1015,1,68.86,fulfilled
ORD-100325,2024-09-16,EMEA,Web,CUST-1127,SKU-1020,1,60.97,cancelled
ORD-100326,2025-09-25,APAC,Retail,CUST-3279,SKU-1012,3,176.82,fulfilled
ORD-100327,2024-05-08,AMER,Retail,CUST-2937,SKU-1008,1,97.51,fulfilled
ORD-100328,2024-12-19,APAC,Wholesale,CUST-4926,SKU-1003,5,839.4,fulfilled
ORD-100329,2025-08-27,AMER,Wholesale,CUST-4712,SKU-1017,1,76.09,fulfilled
ORD-100330,2025-10-17,LATAM,Wholesale,CUST-4402,SKU-1010,1,36.75,refunded
ORD-100331,2024-03-03,LATAM,Wholesale,CUST-3939,SKU-1008,2,245.45,cancelled
ORD-100332,2025-06-29,APAC,Web,CUST-3173,SKU-1007,2,64.28,fulfilled
ORD-100333,2024-12-01,AMER,Wholesale,CUST-2316,SKU-1007,4,83.5,fulfilled
ORD-100334,2024-10-30,EMEA,Retail,CUST-1427,SKU-1011,3,56.39,fulfilled
ORD-100335,2024-07-26,APAC,Wholesale,CUST-2930,SKU-1021,1,18.07,cancelled
ORD-100336,2024-09-16,EMEA,Wholesale,CUST-1709,SKU-1017,1,74.5,fulfilled
ORD-100337,2025-10-13,APAC,Web,CUST-3453,SKU-1002,5,750.12,refunded
ORD-100338,2024-10-01,AMER,Wholesale,CUST-3762,SKU-1005,5,94.72,cancelled
ORD-100339,2024-09-24,AMER,Wholesale,CUST-1150,SKU-1001,4,496.12,refunded
ORD-100340,2025-04-29,LATAM,Wholesale,CUST-4546,SKU-1009,3,366.67,refunded
ORD-100341,2025-06-30,AMER,Web,CUST-3788,SKU-1011,4,83.55,refunded
ORD-100342,2025-03-29,APAC,Retail,CUST-4629,SKU-1014,3,268.54,refunded
ORD-100343,2025-07-16,LATAM,Wholesale,CUST-2741,SKU-1007,4,111.59,fulfilled
ORD-100344,2024-06-09,LATAM,Wholesale,CUST-1094,SKU-1005,5,142.66,fulfilled
ORD-100345,2025-08-22,AMER,Wholesale,CUST-3919,SKU-1019,1,12.88,fulfilled
ORD-100346,2025-07-11,AMER,Web,CUST-2772,SKU-1006,1,95.82,fulfilled
ORD-100347,2024-07-06,APAC,Web,CUST-3035,SKU-1018,5,261.47,cancelled
ORD-100348,2024-08-27,AMER,Retail,CUST-2402,SKU-1002,4,798.4,refunded
ORD-100349,2025-10-24,LATAM,Retail,CUST-2641,SKU-1018,4,168.36,fulfilled
ORD-100350,2024-11-22,APAC,Retail,CUST-2622,SKU-1006,3,270.06,fulfilled
ORD-100351,2025-09-22,AMER,Wholesale,CUST-2355,SKU-1019,4,55.44,fulfilled
ORD-100352,2024-01-13,EMEA,Web,CUST-1550,SKU-1003,2,452.15,refunded
ORD-100353,2025-03-19,AMER,Web,CUST-3470,SKU-1006,2,264.08,fulfilled
ORD-100354,2024-08-28,LATAM,Wholesale,CUST-2410,SKU-1009,5,391.87,fulfilled
ORD-100355,2024-02-26,APAC,Web,CUST-4052,SKU-1009,2,202.21,fulfilled
ORD-100356,2025-02-14,LATAM,Retail,CUST-3672,SKU-1008,5,480.99,fulfilled
ORD-100357,2025-08-20,AMER,Retail,CUST-4462,SKU-1003,1,172.77,fulfilled
ORD-100358,2024-11-20,LATAM,Wholesale,CUST-2230,SKU-1007,1,18.67,cancelled
ORD-100359,2025-09-28,AMER,Retail,CUST-2483,SKU-1017,1,87.97,fulfilled
ORD-100360,2025-07-02,EMEA,Web,CUST-4358,SKU-1001,2,276.58,refunded
ORD-100361,2024-11-02,AMER,Web,CUST-3681,SKU-1003,5,868.01,fulfilled
ORD-100362,2025-10-01,AMER,Web,CUST-3996,SKU-1006,4,318.81,cancelled
ORD-100363,2024-01-30,APAC,Wholesale,CUST-2846,SKU-1006,3,294.2,fulfilled
ORD-100364,2024-01-10,AMER,Web,CUST-1572,SKU-1019,5,65.8,fulfilled
ORD-100365,2024-04-12,AMER,Web,CUST-3773,SKU-1021,4,82.09,fulfilled
ORD-100366,2025-10-14,LATAM,Retail,CUST-4055,SKU-1001,5,749.54,refunded
ORD-100367,2025-11-25,APAC,Wholesale,CUST-2763,SKU-1003,2,337.37,fulfilled
ORD-100368,2025-12-28,APAC,Wholesale,CUST-3619,SKU-1010,2,89.97,fulfilled
ORD-100369,2025-05-06,APAC,Wholesale,CUST-4866,SKU-1003,2,437.9,refunded
ORD-100370,2025-11-27,AMER,Wholesale,CUST-4122,SKU-1010,2,72.29,fulfilled
ORD-100371,2025-05-24,EMEA,Retail,CUST-1518,SKU-1010,5,325.79,fulfilled
ORD-100372,2024-07-24,EMEA,Web,CUST-4149,SKU-1014,1,72.24,refunded
ORD-100373,2024-03-24,APAC,Retail,CUST-4857,SKU-1001,5,883.12,refunded
ORD-100374,2024-04-12,APAC,Web,CUST-1439,SKU-1010,3,194.77,fulfilled
ORD-100375,2025-11-28,AMER,Wholesale,CUST-2373,SKU-1001,1,139.04,fulfilled
ORD-100376,2024-01-02,LATAM,Retail,CUST-2408,SKU-1018,3,123.3,fulfilled
ORD-100377,2025-09-30,EMEA,Web,CUST-2569,SKU-1007,2,42.1,refunded
ORD-100378,2025-08-28,APAC,Wholesale,CUST-3228,SKU-1020,1,69.35,cancelled
ORD-100379,2025-01-23,LATAM,Wholesale,CUST-1402,SKU-1007,5,142.82,fulfilled
ORD-100380,2024-12-27,AMER,Web,CUST-1496,SKU-1008,3,267.81,refunded
ORD-100381,2024-08-23,LATAM,Wholesale,CUST-2124,SKU-1013,1,85.26,cancelled
ORD-100382,2025-01-29,AMER,Wholesale,CUST-4157,SKU-1020,2,125.08,fulfilled
ORD-100383,2024-04-14,EMEA,Retail,CUST-4544,SKU-1003,4,869.03,fulfilled
ORD-100384,2025-09-20,APAC,Retail,CUST-3679,SKU-1001,4,609.1,fulfilled
ORD-100385,2024-02-01,LATAM,Web,CUST-3706,SKU-1011,2,43.15,fulfilled
ORD-100386,2025-02-17,LATAM,Wholesale,CUST-1105,SKU-1019,1,18.83,fulfilled
ORD-100387,2024-01-30,AMER,Retail,CUST-2378,SKU-1016,4,155.01,fulfilled
ORD-100388,2024-04-26,AMER,Web,CUST-3900,SKU-1019,2,37.1,cancelled
ORD-100389,2024-12-03,APAC,Web,CUST-3051,SKU-1012,2,117.27,fulfilled
ORD-100390,2024-09-10,EMEA,Retail,CUST-2668,SKU-1007,1,22.52,fulfilled
ORD-100391,2024-08-02,AMER,Wholesale,CUST-4785,SKU-1007,2,51.17,fulfilled
ORD-100392,2024-08-08,APAC,Retail,CUST-3879,SKU-1005,2,52.86,cancelled
ORD-100393,2025-07-15,APAC,Web,CUST-1355,SKU-1006,5,562.34,fulfilled
ORD-100394,2025-09-15,APAC,Retail,CUST-4758,SKU-1010,3,118.12,cancelled
ORD-100395,2025-08-20,EMEA,Web,CUST-2872,SKU-1012,4,286.34,fulfilled
ORD-100396,2025-02-28,APAC,Web,CUST-4005,SKU-1016,5,203.14,refunded
ORD-100397,2025-01-29,APAC,Web,CUST-2313,SKU-1012,1,65.52,cancelled
ORD-100398,2025-05-27,APAC,Retail,CUST-3340,SKU-1018,5,276.79,fulfilled
ORD-100399,2024-12-20,LATAM,Web,CUST-2631,SKU-1017,3,233.91,cancelled
ORD-100400,2025-09-19,AMER,Web,CUST-3012,SKU-1019,5,69.65,fulfilled
ORD-100401,2025-09-27,EMEA,Wholesale,CUST-4027,SKU-1015,2,136.09,refunded
ORD-100402,2025-08-23,APAC,Web,CUST-2906,SKU-1001,1,161.31,fulfilled
ORD-100403,2024-01-13,APAC,Wholesale,CUST-3121,SKU-1008,3,254.65,fulfilled
ORD-100404,2025-01-05,EMEA,Retail,CUST-2651,SKU-1002,4,834.32,fulfilled
ORD-100405,2024-08-28,LATAM,Retail,CUST-1972,SKU-1016,1,40.9,fulfilled
ORD-100406,2024-09-06,EMEA,Wholesale,CUST-1895,SKU-1016,5,169.19,fulfilled
ORD-100407,2024-05-05,AMER,Web,CUST-2052,SKU-1021,5,121.72,fulfilled
ORD-100408,2024-10-25,APAC,Wholesale,CUST-3501,SKU-1020,1,61.97,fulfilled
ORD-100409,2024-05-14,EMEA,Web,CUST-4040,SKU-1006,5,620.33,fulfilled
ORD-100410,2025-01-31,EMEA,Wholesale,CUST-1372,SKU-1018,1,53.37,fulfilled
ORD-100411,2025-09-20,EMEA,Retail,CUST-2808,SKU-1003,1,189.6,fulfilled
ORD-100412,2025-03-22,EMEA,Wholesale,CUST-3825,SKU-1006,4,454.66,fulfilled
ORD-100413,2025-07-31,LATAM,Retail,CUST-3823,SKU-1021,1,17.96,fulfilled
ORD-100414,2025-10-08,LATAM,Retail,CUST-2951,SKU-1014,3,203.76,refunded
ORD-100415,2024-09-17,APAC,Wholesale,CUST-4483,SKU-1013,4,271.84,fulfilled
ORD-100416,2025-02-05,APAC,Web,CUST-3387,SKU-1014,2,176.75,fulfilled
ORD-100417,2025-04-01,LATAM,Web,CUST-1367,SKU-1009,4,453.36,fulfilled
ORD-100418,2024-05-11,APAC,Wholesale,CUST-1470,SKU-1005,2,52.04,fulfilled
ORD-100419,2024-03-24,AMER,Wholesale,CUST-3042,SKU-1013,1,102.84,fulfilled
ORD-100420,2024-03-30,EMEA,Wholesale,CUST-2855,SKU-1003,5,1081.45,refunded
ORD-100421,2024-01-27,EMEA,Retail,CUST-4070,SKU-1010,2,99.02,cancelled
ORD-100422,2025-09-02,AMER,Web,CUST-4483,SKU-1008,4,273.47,fulfilled
ORD-100423,2025-08-26,EMEA,Wholesale,CUST-1294,SKU-1017,2,167.11,cancelled
ORD-100424,2025-03-06,LATAM,Wholesale,CUST-4369,SKU-1001,5,998.7,fulfilled
ORD-100425,2025-06-06,APAC,Retail,CUST-3826,SKU-1018,3,181.15,fulfilled
ORD-100426,2025-02-17,AMER,Retail,CUST-4138,SKU-1006,1,116.13,fulfilled
ORD-100427,2024-03-03,AMER,Web,CUST-2588,SKU-1016,1,49.89,fulfilled
ORD-100428,2025-12-30,APAC,Retail,CUST-1720,SKU-1001,1,138.91,fulfilled
ORD-100429,2025-11-15,AMER,Retail,CUST-3560,SKU-1015,1,67.22,refunded
ORD-100430,2025-11-13,APAC,Retail,CUST-4436,SKU-1014,1,69,fulfilled
ORD-100431,2025-02-04,LATAM,Wholesale,CUST-4006,SKU-1021,4,94.68,fulfilled
ORD-100432,2025-05-18,EMEA,Retail,CUST-3634,SKU-1008,5,487.73,fulfilled
ORD-100433,2025-11-24,APAC,Web,CUST-1013,SKU-1017,5,445.45,fulfilled
ORD-100434,2025-01-29,APAC,Web,CUST-1904,SKU-1021,3,63.14,fulfilled
ORD-100435,2024-07-30,LATAM,Web,CUST-2279,SKU-1020,3,185.88,fulfilled
ORD-100436,2025-11-27,AMER,Wholesale,CUST-2681,SKU-1008,1,88.79,refunded
ORD-100437,2024-05-13,EMEA,Web,CUST-3798,SKU-1001,4,844.09,fulfilled
ORD-100438,2024-06-03,AMER,Wholesale,CUST-4649,SKU-1006,5,495.25,fulfilled
ORD-100439,2024-03-27,EMEA,Web,CUST-4453,SKU-1002,4,1065.97,refunded
ORD-100440,2024-09-29,APAC,Retail,CUST-4800,SKU-1021,1,15.53,cancelled
ORD-100441,2025-11-14,AMER,Web,CUST-3806,SKU-1014,2,137.15,cancelled
ORD-100442,2025-08-25,APAC,Retail,CUST-1223,SKU-1007,1,26.28,refunded
ORD-100443,2024-09-17,LATAM,Wholesale,CUST-4728,SKU-1004,1,136.98,fulfilled
ORD-100444,2025-08-05,LATAM,Wholesale,CUST-2280,SKU-1012,5,317.65,fulfilled
ORD-100445,2025-12-03,EMEA,Web,CUST-4729,SKU-1011,2,41.3,fulfilled
ORD-100446,2024-11-17,APAC,Retail,CUST-4517,SKU-1014,4,248.62,fulfilled
ORD-100447,2024-10-28,LATAM,Web,CUST-3058,SKU-1007,2,42.85,fulfilled
ORD-100448,2024-01-23,AMER,Retail,CUST-4321,SKU-1001,5,705.48,fulfilled
ORD-100449,2024-12-11,APAC,Wholesale,CUST-4014,SKU-1009,4,397.74,refunded
ORD-100450,2024-01-28,LATAM,Web,CUST-1045,SKU-1003,1,232.36,refunded
ORD-100451,2024-04-26,EMEA,Wholesale,CUST-1170,SKU-1001,2,395.57,fulfilled
ORD-100452,2024-04-27,LATAM,Wholesale,CUST-4814,SKU-1010,5,259.27,refunded
ORD-100453,2025-04-10,AMER,Web,CUST-4915,SKU-1009,1,114.21,fulfilled
ORD-100454,2024-02-18,APAC,Wholesale,CUST-1498,SKU-1016,5,256.7,fulfilled
ORD-100455,2024-09-11,LATAM,Wholesale,CUST-3955,SKU-1015,4,280.7,fulfilled
ORD-100456,2025-12-07,APAC,Web,CUST-2399,SKU-1019,3,41.14,fulfilled
ORD-100457,2024-02-03,LATAM,Web,CUST-4191,SKU-1013,3,290.23,fulfilled
ORD-100458,2025-08-02,AMER,Retail,CUST-4132,SKU-1003,5,996.59,cancelled
ORD-100459,2024-01-04,AMER,Wholesale,CUST-1546,SKU-1006,5,437.86,fulfilled
ORD-100460,2025-10-15,EMEA,Web,CUST-3927,SKU-1002,5,987.2,cancelled
ORD-100461,2024-08-28,AMER,Wholesale,CUST-2307,SKU-1017,2,201.61,fulfilled
ORD-100462,2024-03-22,AMER,Wholesale,CUST-1646,SKU-1019,5,87.35,cancelled
ORD-100463,2025-12-11,APAC,Web,CUST-3218,SKU-1017,3,232.17,fulfilled
ORD-100464,2024-06-27,LATAM,Wholesale,CUST-2389,SKU-1017,4,461.36,fulfilled
ORD-100465,2025-10-24,EMEA,Web,CUST-4417,SKU-1013,2,164.26,fulfilled
ORD-100466,2024-07-29,EMEA,Web,CUST-2467,SKU-1021,3,58.57,fulfilled
ORD-100467,2025-12-28,EMEA,Web,CUST-3836,SKU-1007,4,99.99,fulfilled
ORD-100468,2025-10-08,LATAM,Web,CUST-4890,SKU-1010,3,113.67,fulfilled
ORD-100469,2024-04-03,APAC,Web,CUST-2981,SKU-1018,5,270.91,fulfilled
ORD-100470,2025-12-09,AMER,Retail,CUST-4203,SKU-1018,1,42.54,fulfilled
ORD-100471,2025-11-22,LATAM,Wholesale,CUST-1946,SKU-1011,5,88.75,fulfilled
ORD-100472,2024-01-03,LATAM,Retail,CUST-3057,SKU-1006,2,185.94,cancelled
ORD-100473,2024-09-06,LATAM,Wholesale,CUST-3785,SKU-1018,5,225,cancelled
ORD-100474,2025-01-06,LATAM,Wholesale,CUST-2353,SKU-1007,3,86.98,fulfilled
ORD-100475,2024-12-11,EMEA,Retail,CUST-3795,SKU-1017,5,430.8,cancelled
ORD-100476,2024-07-18,LATAM,Web,CUST-3963,SKU-1009,5,448.48,refunded
ORD-100477,2024-03-23,AMER,Wholesale,CUST-1624,SKU-1013,3,271.34,cancelled
ORD-100478,2024-05-07,APAC,Retail,CUST-4145,SKU-1007,5,152.82,refunded
ORD-100479,2025-03-01,LATAM,Web,CUST-1353,SKU-1002,2,457.65,fulfilled
ORD-100480,2024-07-02,AMER,Web,CUST-3695,SKU-1005,2,47.68,cancelled
ORD-100481,2024-05-19,APAC,Wholesale,CUST-4577,SKU-1002,4,1008.56,fulfilled
ORD-100482,2025-09-18,LATAM,Retail,CUST-3223,SKU-1020,4,240.68,fulfilled
ORD-100483,2024-04-30,LATAM,Retail,CUST-2482,SKU-1014,1,101.17,fulfilled
ORD-100484,2024-09-26,LATAM,Wholesale,CUST-4422,SKU-1010,4,148.05,fulfilled
ORD-100485,2025-03-31,APAC,Web,CUST-2517,SKU-1006,5,657.03,fulfilled
ORD-100486,2024-09-22,EMEA,Wholesale,CUST-3584,SKU-1010,2,74.47,fulfilled
ORD-100487,2025-12-15,LATAM,Wholesale,CUST-3156,SKU-1006,2,181.38,fulfilled
ORD-100488,2024-11-07,APAC,Web,CUST-4626,SKU-1017,5,441.77,refunded
ORD-100489,2024-12-24,AMER,Wholesale,CUST-4726,SKU-1004,2,299.08,cancelled
ORD-100490,2025-01-01,EMEA,Wholesale,CUST-1568,SKU-1013,5,501.57,fulfilled
ORD-100491,2024-03-16,AMER,Web,CUST-3936,SKU-1007,3,100.6,cancelled
ORD-100492,2025-11-01,EMEA,Web,CUST-1513,SKU-1011,2,38.42,refunded
ORD-100493,2025-05-16,AMER,Retail,CUST-3676,SKU-1006,3,352.83,fulfilled
ORD-100494,2024-07-22,LATAM,Retail,CUST-2460,SKU-1021,4,78.06,fulfilled
ORD-100495,2024-01-12,LATAM,Retail,CUST-3067,SKU-1020,2,151.93,fulfilled
ORD-100496,2025-01-18,EMEA,Web,CUST-3857,SKU-1018,2,106.32,cancelled
ORD-100497,2025-04-17,LATAM,Wholesale,CUST-3824,SKU-1012,4,330.52,fulfilled
ORD-100498,2024-12-27,LATAM,Wholesale,CUST-2167,SKU-1002,3,569.37,refunded
ORD-100499,2025-07-11,APAC,Wholesale,CUST-4157,SKU-1008,5,403.48,cancelled
ORD-100500,2024-02-10,AMER,Wholesale,CUST-1634,SKU-1021,4,76.14,fulfilled
ORD-100501,2025-07-01,APAC,Retail,CUST-3365,SKU-1004,2,289.56,fulfilled
ORD-100502,2025-07-13,AMER,Retail,CUST-2926,SKU-1008,3,294.27,fulfilled
ORD-100503,2025-02-24,EMEA,Retail,CUST-1754,SKU-1003,2,519.25,cancelled
ORD-100504,2024-03-20,LATAM,Retail,CUST-2099,SKU-1008,1,114.97,fulfilled
ORD-100505,2025-11-01,LATAM,Wholesale,CUST-4633,SKU-1006,1,96.61,cancelled
ORD-100506,2024-01-04,EMEA,Web,CUST-3511,SKU-1012,3,237.47,cancelled
ORD-100507,2025-08-10,LATAM,Retail,CUST-1530,SKU-1019,1,12.72,refunded
ORD-100508,2024-04-08,AMER,Wholesale,CUST-4758,SKU-1021,4,102.38,fulfilled
ORD-100509,2024-09-22,LATAM,Web,CUST-2749,SKU-1012,3,166.73,cancelled
ORD-100510,2024-01-13,EMEA,Wholesale,CUST-1612,SKU-1018,4,210.02,cancelled
ORD-100511,2024-03-19,APAC,Retail,CUST-1674,SKU-1019,2,31.76,fulfilled
ORD-100512,2025-12-24,LATAM,Web,CUST-4851,SKU-1017,4,387.22,fulfilled
ORD-100513,2025-03-04,AMER,Web,CUST-4006,SKU-1021,3,79.74,refunded
ORD-100514,2025-01-14,EMEA,Web,CUST-4508,SKU-1006,3,319.2,cancelled
ORD-100515,2024-04-19,LATAM,Wholesale,CUST-3550,SKU-1018,2,110.02,refunded
ORD-100516,2025-01-01,APAC,Retail,CUST-1467,SKU-1001,4,566.97,refunded
ORD-100517,2025-12-11,APAC,Retail,CUST-3688,SKU-1014,2,148.48,refunded
ORD-100518,2025-11-11,APAC,Retail,CUST-1995,SKU-1011,4,79.69,fulfilled
ORD-100519,2025-06-29,AMER,Retail,CUST-3419,SKU-1019,2,33.25,fulfilled
ORD-100520,2024-12-24,EMEA,Wholesale,CUST-4142,SKU-1005,1,23.91,fulfilled
ORD-100521,2025-04-10,EMEA,Retail,CUST-2962,SKU-1001,5,847.99,fulfilled
ORD-100522,2024-02-19,EMEA,Wholesale,CUST-1021,SKU-1005,2,53.94,fulfilled
ORD-100523,2024-11-02,LATAM,Retail,CUST-2006,SKU-1007,5,93.45,fulfilled
ORD-100524,2024-01-03,APAC,Web,CUST-3020,SKU-1015,2,164.66,fulfilled
ORD-100525,2024-12-11,EMEA,Web,CUST-2664,SKU-1014,1,76.16,fulfilled
ORD-100526,2024-01-03,APAC,Web,CUST-3076,SKU-1012,3,236.74,fulfilled
ORD-100527,2024-03-19,LATAM,Web,CUST-2556,SKU-1006,3,402.3,fulfilled
ORD-100528,2024-10-31,APAC,Wholesale,CUST-4511,SKU-1018,1,40.47,fulfilled
ORD-100529,2024-12-22,APAC,Wholesale,CUST-3920,SKU-1021,2,35.62,cancelled
ORD-100530,2025-10-28,AMER,Web,CUST-4428,SKU-1008,3,225.49,fulfilled
ORD-100531,2024-12-16,EMEA,Retail,CUST-4020,SKU-1021,3,58.18,fulfilled
ORD-100532,2025-05-11,EMEA,Wholesale,CUST-3445,SKU-1011,4,103.92,fulfilled
ORD-100533,2024-02-26,AMER,Web,CUST-4543,SKU-1017,3,277.65,cancelled
ORD-100534,2024-09-12,EMEA,Web,CUST-1622,SKU-1014,3,171.87,refunded
ORD-100535,2024-02-12,LATAM,Web,CUST-1519,SKU-1010,5,262.1,refunded
ORD-100536,2024-07-17,AMER,Web,CUST-1738,SKU-1017,3,294.09,fulfilled
ORD-100537,2025-07-10,APAC,Web,CUST-4173,SKU-1001,5,699.08,fulfilled
ORD-100538,2025-10-27,APAC,Retail,CUST-2654,SKU-1020,3,152.92,fulfilled
ORD-100539,2024-09-25,AMER,Wholesale,CUST-2607,SKU-1016,3,124.5,cancelled
ORD-100540,2024-09-08,LATAM,Web,CUST-4033,SKU-1012,3,193.04,cancelled
ORD-100541,2024-12-14,LATAM,Retail,CUST-1056,SKU-1007,4,106.87,fulfilled
ORD-100542,2024-08-25,AMER,Retail,CUST-2045,SKU-1005,2,42.31,fulfilled
ORD-100543,2025-05-10,LATAM,Retail,CUST-1373,SKU-1020,4,344.21,fulfilled
ORD-100544,2025-05-08,APAC,Wholesale,CUST-1461,SKU-1016,2,104.49,fulfilled
ORD-100545,2025-10-31,LATAM,Wholesale,CUST-4393,SKU-1017,2,141.77,fulfilled
ORD-100546,2024-12-28,AMER,Web,CUST-4035,SKU-1016,5,179.64,fulfilled
ORD-100547,2025-09-03,EMEA,Retail,CUST-4754,SKU-1020,1,66.39,fulfilled
ORD-100548,2025-04-26,EMEA,Retail,CUST-2564,SKU-1017,1,101.73,cancelled
ORD-100549,2024-12-12,AMER,Web,CUST-4530,SKU-1020,1,61.72,fulfilled
ORD-100550,2024-08-28,AMER,Wholesale,CUST-1231,SKU-1014,1,61.98,cancelled
ORD-100551,2024-08-28,EMEA,Web,CUST-1664,SKU-1001,4,520.91,cancelled
ORD-100552,2025-12-29,EMEA,Retail,CUST-1889,SKU-1003,4,725.14,fulfilled
ORD-100553,2025-08-28,LATAM,Web,CUST-4951,SKU-1008,1,75.42,fulfilled
ORD-100554,2024-05-05,APAC,Retail,CUST-4586,SKU-1012,5,373.46,fulfilled
ORD-100555,2025-07-30,EMEA,Web,CUST-2383,SKU-1020,4,291.55,fulfilled
ORD-100556,2024-04-04,APAC,Retail,CUST-4227,SKU-1003,2,476.44,cancelled
ORD-100557,2024-06-12,LATAM,Web,CUST-3862,SKU-1014,5,458.35,refunded
ORD-100558,2024-06-13,LATAM,Retail,CUST-1138,SKU-1019,2,37.3,fulfilled
ORD-100559,2025-02-02,APAC,Web,CUST-4524,SKU-1019,5,77.89,fulfilled
ORD-100560,2025-01-04,LATAM,Web,CUST-4832,SKU-1012,1,78.03,fulfilled
ORD-100561,2025-10-15,AMER,Web,CUST-3440,SKU-1004,4,474.6,fulfilled
ORD-100562,2025-08-08,EMEA,Wholesale,CUST-2347,SKU-1003,2,400.79,fulfilled
ORD-100563,2025-07-27,EMEA,Retail,CUST-2467,SKU-1010,1,56.65,fulfilled
ORD-100564,2024-04-30,AMER,Wholesale,CUST-3215,SKU-1018,1,51.15,fulfilled
ORD-100565,2024-07-24,EMEA,Web,CUST-4743,SKU-1004,1,146.48,fulfilled
ORD-100566,2024-01-04,EMEA,Retail,CUST-4514,SKU-1002,2,418.47,fulfilled
ORD-100567,2024-12-21,AMER,Retail,CUST-1147,SKU-1001,2,318.62,refunded
ORD-100568,2025-12-04,AMER,Retail,CUST-3883,SKU-1006,1,89.51,fulfilled
ORD-100569,2025-12-05,APAC,Retail,CUST-4473,SKU-1014,2,153.49,refunded
ORD-100570,2025-10-02,LATAM,Retail,CUST-2755,SKU-1018,4,147.2,fulfilled
ORD-100571,2024-07-02,EMEA,Wholesale,CUST-4299,SKU-1010,2,92.67,cancelled
ORD-100572,2024-10-13,EMEA,Retail,CUST-3323,SKU-1002,2,351.54,fulfilled
ORD-100573,2024-05-06,LATAM,Web,CUST-4549,SKU-1019,4,63.51,cancelled
ORD-100574,2024-05-16,EMEA,Web,CUST-3050,SKU-1004,4,690.45,fulfilled
ORD-100575,2025-08-21,EMEA,Wholesale,CUST-1331,SKU-1018,5,240.34,fulfilled
ORD-100576,2024-01-22,APAC,Wholesale,CUST-2818,SKU-1020,1,66.8,fulfilled
ORD-100577,2025-10-20,EMEA,Retail,CUST-4375,SKU-1020,3,170.52,fulfilled
