order_date,region,category,channel,units,revenue
2024-09-25,EMEA,Beauty,Web,4,441.79
2025-01-21,AMER,Electronics,Wholesale,1,109.52
2024-06-23,APAC,Grocery,Retail,3,349.26
2025-02-09,APAC,Apparel,Retail,3,264.80
2024-06-13,AMER,Apparel,Retail,1,143.30
2025-03-05,AMER,Electronics,Web,1,136.77
2024-08-09,LATAM,Home,Web,7,576.56
2025-06-28,EMEA,Beauty,Wholesale,3,470.64
2025-12-16,LATAM,Grocery,Wholesale,5,296.34
2024-01-13,EMEA,Beauty,Retail,4,555.32
2025-01-19,AMER,Grocery,Wholesale,4,644.04
2024-05-29,APAC,Home,Retail,5,653.08
2025-01-19,APAC,Outdoor,Web,4,428.86
2024-03-25,LATAM,Beauty,Retail,6,523.46
2024-05-08,EMEA,Grocery,Wholesale,2,249.40
2025-04-10,LATAM,Electronics,Retail,6,516.89
2024-06-16,AMER,Electronics,Web,6,990.10
2024-07-23,AMER,Home,Wholesale,6,934.11
2025-11-06,LATAM,Home,Wholesale,1,62.56
2024-02-29,LATAM,Grocery,Wholesale,3,242.32
2025-07-18,LATAM,Apparel,Wholesale,4,228.13
2024-08-08,AMER,Outdoor,Retail,4,364.45
2024-12-10,EMEA,Electronics,Retail,5,545.09
2024-03-15,EMEA,Beauty,Retail,5,674.56
2025-01-01,AMER,Apparel,Retail,6,884.07
2024-11-11,EMEA,Apparel,Wholesale,2,183.43
2025-12-22,AMER,Beauty,Web,7,724.77
2024-11-22,LATAM,Home,Web,6,402.08
2024-06-03,AMER,Apparel,Retail,4,702.92
2025-10-25,APAC,Apparel,Retail,1,66.31
2025-09-11,APAC,Electronics,Retail,2,183.14
2024-06-07,LATAM,Grocery,Web,2,189.67
2024-02-29,LATAM,Apparel,Wholesale,2,142.12
2025-04-19,AMER,Apparel,Retail,3,493.17
2025-04-25,AMER,Apparel,Wholesale,6,1030.96
2025-08-28,LATAM,Electronics,Wholesale,1,54.98
2025-03-24,LATAM,Electronics,Wholesale,6,554.65
2025-01-30,AMER,Outdoor,Retail,6,734.92
2025-06-03,EMEA,Home,Retail,6,914.79
2025-02-13,APAC,Apparel,Retail,3,331.66
2024-01-11,APAC,Outdoor,Retail,6,549.27
2024-08-07,EMEA,Beauty,Web,4,360.81
2024-07-11,EMEA,Home,Web,6,572.65
2024-07-03,APAC,Outdoor,Retail,2,195.79
2024-03-21,EMEA,Grocery,Web,2,238.76
2025-07-23,AMER,Apparel,Retail,5,506.81
2024-10-17,AMER,Grocery,Wholesale,3,368.19
2024-12-14,AMER,Apparel,Wholesale,5,476.73
2024-11-21,LATAM,Electronics,Web,2,146.88
2025-12-02,EMEA,Outdoor,Web,6,672.83
2025-12-13,LATAM,Apparel,Wholesale,6,473.23
2025-07-01,LATAM,Beauty,Wholesale,4,368.74
2024-11-16,APAC,Apparel,Retail,3,214.00
2024-10-15,LATAM,Electronics,Wholesale,2,96.23
2024-02-08,APAC,Beauty,Wholesale,3,297.79
2025-01-22,EMEA,Beauty,Web,1,109.64
2024-07-07,LATAM,Apparel,Retail,3,242.14
2024-10-28,APAC,Beauty,Retail,6,574.57
2024-03-09,APAC,Apparel,Retail,3,392.66
2025-07-11,LATAM,Outdoor,Wholesale,5,416.90
2024-08-21,APAC,Grocery,Web,1,89.08
2024-12-25,APAC,Outdoor,Wholesale,5,534.89
2025-12-20,LATAM,Home,Retail,1,50.62
2025-01-08,LATAM,Apparel,Web,5,396.45
2024-06-06,AMER,Beauty,Web,6,1040.17
2024-03-01,AMER,Electronics,Retail,4,748.46
2024-02-19,LATAM,Outdoor,Web,6,464.71
2024-01-03,EMEA,Apparel,Wholesale,5,732.75
2025-02-16,EMEA,Outdoor,Web,3,335.59
2025-09-10,LATAM,Home,Web,3,151.63
2025-03-15,LATAM,Outdoor,Retail,2,202.15
2025-05-04,LATAM,Electronics,Wholesale,1,72.93
2025-10-25,LATAM,Home,Retail,4,257.73
2024-03-23,APAC,Beauty,Web,7,902.83
2024-03-07,LATAM,Outdoor,Retail,5,332.69
2025-10-12,EMEA,Outdoor,Wholesale,1,107.95
2024-01-11,LATAM,Grocery,Retail,6,452.16
2025-11-26,AMER,Apparel,Retail,2,274.22
2024-06-09,APAC,Beauty,Retail,2,254.53
2025-01-20,APAC,Beauty,Wholesale,6,517.40
2024-09-26,AMER,Home,Retail,6,610.86
2024-07-24,APAC,Electronics,Web,3,220.38
2025-10-17,EMEA,Apparel,Retail,4,450.98
2025-04-30,AMER,Outdoor,Wholesale,6,1060.43
2025-08-09,EMEA,Apparel,Wholesale,7,604.76
2024-02-16,EMEA,Home,Web,5,533.42
2024-07-24,APAC,Beauty,Web,6,444.26
2025-12-07,AMER,Grocery,Wholesale,6,575.46
2025-05-07,APAC,Apparel,Retail,4,417.84
2024-04-01,LATAM,Beauty,Wholesale,2,136.77
2025-10-02,LATAM,Electronics,Retail,6,295.76
2025-10-09,APAC,Grocery,Wholesale,5,414.73
2024-09-30,LATAM,Beauty,Retail,5,368.88
2024-06-28,AMER,Grocery,Retail,5,555.86
2025-02-13,APAC,Electronics,Wholesale,1,120.23
2024-07-16,EMEA,Electronics,Wholesale,7,861.59
2025-12-15,EMEA,Grocery,Web,3,280.23
2025-11-30,EMEA,Apparel,Web,2,238.49
2025-12-07,LATAM,Grocery,Web,1,75.15
2024-07-12,LATAM,Outdoor,Web,2,182.19
2024-04-09,EMEA,Grocery,Retail,4,660.84
2025-06-16,EMEA,Beauty,Wholesale,6,954.01
2025-02-09,EMEA,Electronics,Web,2,264.25
2025-08-26,LATAM,Outdoor,Retail,5,385.88
2025-02-04,LATAM,Electronics,Wholesale,2,177.57
2024-05-24,LATAM,Apparel,Wholesale,3,229.44
2024-12-27,AMER,Beauty,Wholesale,2,224.26
2024-03-23,APAC,Apparel,Wholesale,5,607.48
2025-02-11,LATAM,Electronics,Web,6,471.09
2024-07-07,LATAM,Beauty,Wholesale,4,240.91
2025-10-29,AMER,Beauty,Wholesale,2,215.98
2024-07-07,LATAM,Beauty,Wholesale,1,70.07
2024-12-22,LATAM,Grocery,Web,7,471.02
2025-11-29,EMEA,Grocery,Web,5,374.24
2024-07-14,EMEA,Grocery,Retail,5,594.23
2025-07-31,LATAM,Outdoor,Wholesale,7,607.94
2025-12-20,APAC,Beauty,Wholesale,6,475.27
2025-09-19,AMER,Apparel,Wholesale,5,549.31
2025-10-05,AMER,Grocery,Web,5,595.01
2025-12-14,AMER,Apparel,Wholesale,6,585.23
2025-07-11,EMEA,Electronics,Web,3,372.41
2025-10-24,EMEA,Beauty,Web,6,486.03
2025-12-10,APAC,Outdoor,Retail,3,299.62
2025-09-08,EMEA,Apparel,Web,3,270.39
2025-04-15,AMER,Home,Web,3,402.90
2024-03-06,APAC,Beauty,Web,7,656.54
2025-06-12,APAC,Apparel,Wholesale,6,751.65
2025-08-16,LATAM,Beauty,Retail,5,325.91
2024-11-21,EMEA,Apparel,Wholesale,7,747.37
2024-12-21,AMER,Grocery,Retail,4,449.08
2025-05-01,EMEA,Beauty,Retail,6,963.88
2025-01-05,AMER,Apparel,Retail,6,950.45
2024-09-05,AMER,Electronics,Web,2,235.92
2025-08-13,APAC,Grocery,Web,4,432.89
2024-09-20,AMER,Home,Retail,7,795.22
2025-02-11,LATAM,Apparel,Wholesale,7,636.00
2025-08-24,AMER,Home,Wholesale,3,304.11
2025-09-20,LATAM,Apparel,Wholesale,6,374.92
2025-11-25,LATAM,Beauty,Web,6,307.74
2024-12-24,AMER,Home,Wholesale,5,717.00
2025-11-30,LATAM,Home,Retail,2,132.89
2024-02-23,EMEA,Electronics,Web,5,702.95
2024-11-14,APAC,Home,Web,4,351.54
2025-10-07,LATAM,Electronics,Retail,5,286.72
2025-04-11,EMEA,Electronics,Retail,7,1173.76
2024-12-01,APAC,Home,Wholesale,3,265.30
2024-05-30,LATAM,Grocery,Retail,1,94.70
2025-09-14,APAC,Outdoor,Wholesale,5,394.87
2024-01-13,AMER,Electronics,Retail,6,629.58
2025-08-24,AMER,Outdoor,Retail,5,679.34
2025-11-12,EMEA,Grocery,Web,6,684.14
2024-08-12,LATAM,Outdoor,Web,5,261.18
2024-09-23,APAC,Electronics,Retail,4,272.51
2024-10-20,APAC,Home,Retail,2,178.35
2024-12-11,APAC,Home,Retail,4,346.22
2024-01-17,AMER,Beauty,Web,3,472.28
2025-12-07,EMEA,Apparel,Wholesale,7,697.76
2025-03-22,AMER,Grocery,Web,2,368.89
2024-03-21,LATAM,Grocery,Web,6,618.00
2024-06-17,APAC,Apparel,Retail,5,621.86
2025-11-30,LATAM,Apparel,Web,7,516.52
2025-01-27,EMEA,Electronics,Wholesale,5,482.05
2025-07-22,APAC,Beauty,Retail,7,819.69
2025-09-20,APAC,Apparel,Retail,4,284.10
2025-12-12,EMEA,Beauty,Wholesale,2,253.79
2025-12-09,EMEA,Beauty,Wholesale,7,603.91
2024-07-09,EMEA,Home,Wholesale,4,393.80
2025-09-13,LATAM,Home,Wholesale,5,360.95
2025-01-27,APAC,Beauty,Wholesale,3,355.15
2024-06-19,LATAM,Apparel,Retail,5,407.19
2025-01-16,APAC,Grocery,Web,3,342.32
2025-09-22,LATAM,Grocery,Retail,3,176.64
2025-08-16,APAC,Outdoor,Web,5,337.69
2024-11-14,EMEA,Beauty,Retail,5,615.65
2024-05-29,APAC,Outdoor,Wholesale,5,602.54
2025-03-09,AMER,Beauty,Web,5,830.53
2024-04-16,APAC,Electronics,Retail,3,407.21
2025-03-21,APAC,Home,Retail,3,331.26
2024-05-03,APAC,Beauty,Retail,6,760.86
2024-01-10,EMEA,Electronics,Retail,7,690.49
2024-07-23,EMEA,Home,Retail,1,113.56
2025-11-29,EMEA,Grocery,Web,5,477.87
2025-11-06,EMEA,Electronics,Retail,4,348.97
2024-02-18,EMEA,Beauty,Wholesale,5,483.55
2024-10-14,APAC,Home,Retail,2,157.85
2024-03-08,APAC,Home,Retail,1,123.40
2025-03-04,EMEA,Electronics,Wholesale,2,152.62
2024-01-23,APAC,Grocery,Web,3,231.49
2025-02-24,LATAM,Apparel,Retail,2,152.37
2025-05-17,LATAM,Outdoor,Wholesale,2,177.42
2025-04-17,AMER,Home,Retail,5,970.20
2025-11-19,APAC,Electronics,Retail,6,586.28
2025-01-01,AMER,Electronics,Retail,3,466.71
2024-05-15,LATAM,Beauty,Wholesale,4,374.11
2024-03-08,APAC,Outdoor,Retail,2,238.67
2025-07-22,APAC,Electronics,Wholesale,3,227.10
2025-02-27,EMEA,Grocery,Retail,2,306.88
2024-04-26,APAC,Home,Web,4,351.51
2025-05-03,EMEA,Grocery,Retail,7,936.88
2024-05-18,EMEA,Electronics,Wholesale,5,603.89
2025-01-16,APAC,Electronics,Wholesale,3,242.60
2025-03-11,EMEA,Home,Wholesale,3,178.92
2025-01-12,LATAM,Beauty,Web,4,361.89
2024-12-20,AMER,Electronics,Wholesale,5,560.83
2025-03-10,LATAM,Grocery,Retail,5,406.69
2025-08-14,APAC,Home,Wholesale,4,391.36
2025-11-21,AMER,Outdoor,Wholesale,6,610.58
2025-01-10,EMEA,Home,Web,4,430.58
2024-06-04,EMEA,Home,Wholesale,4,453.10
2025-11-08,LATAM,Electronics,Web,5,324.98
2024-03-18,APAC,Electronics,Retail,4,493.48
2025-05-21,EMEA,Grocery,Wholesale,1,164.71
2024-06-22,EMEA,Beauty,Retail,7,1057.12
2024-07-03,LATAM,Home,Wholesale,7,445.89
2024-01-28,LATAM,Apparel,Wholesale,2,180.75
2024-11-23,LATAM,Apparel,Wholesale,1,67.42
2024-02-04,EMEA,Grocery,Retail,4,486.50
2024-08-05,LATAM,Home,Wholesale,1,59.84
2024-03-31,AMER,Home,Web,4,652.21
2025-10-21,EMEA,Apparel,Web,6,530.81
2025-07-20,EMEA,Grocery,Wholesale,2,196.61
2024-05-26,EMEA,Electronics,Web,5,605.87
2024-07-13,LATAM,Apparel,Web,6,415.00
2024-07-30,LATAM,Outdoor,Retail,5,309.30
2025-12-15,EMEA,Beauty,Wholesale,4,514.71
2024-05-15,LATAM,Apparel,Retail,6,515.67
2024-03-06,EMEA,Home,Web,4,445.03
2025-01-03,LATAM,Outdoor,Retail,6,382.55
2025-10-23,APAC,Outdoor,Web,3,261.63
2025-09-17,LATAM,Beauty,Web,3,229.43
2024-04-30,APAC,Grocery,Web,4,535.15
2024-04-04,LATAM,Grocery,Retail,2,175.12
2024-05-16,LATAM,Electronics,Wholesale,2,210.25
2024-08-19,EMEA,Apparel,Retail,5,495.30
2025-03-12,LATAM,Home,Retail,2,150.34
2025-09-12,AMER,Apparel,Retail,2,254.60
2024-03-31,LATAM,Beauty,Web,4,319.35
2024-12-17,LATAM,Grocery,Retail,2,111.74
2024-03-16,AMER,Apparel,Retail,2,285.79
2024-02-09,LATAM,Home,Web,5,303.48
2024-08-14,AMER,Electronics,Retail,5,714.33
2024-12-08,EMEA,Electronics,Web,3,374.84
2025-05-19,LATAM,Apparel,Retail,4,301.75
2025-01-24,APAC,Beauty,Retail,2,236.57
2024-10-15,LATAM,Outdoor,Wholesale,3,215.57
2025-08-01,LATAM,Electronics,Retail,5,297.15
2024-11-25,AMER,Home,Web,1,117.84
2025-06-26,LATAM,Apparel,Web,7,533.99
2024-09-22,APAC,Beauty,Web,5,421.56
2025-11-17,LATAM,Apparel,Wholesale,5,265.95
2025-12-29,EMEA,Beauty,Retail,1,98.95
2024-07-14,APAC,Home,Wholesale,4,445.26
2025-09-25,LATAM,Electronics,Web,5,247.20
2025-04-22,LATAM,Outdoor,Retail,2,151.09
2024-08-15,LATAM,Beauty,Retail,2,164.55
2024-09-02,LATAM,Home,Web,2,119.96
2024-11-07,AMER,Grocery,Wholesale,1,116.44
2025-01-18,LATAM,Grocery,Wholesale,5,364.53
2024-12-25,AMER,Outdoor,Wholesale,1,130.46
2024-02-09,AMER,Outdoor,Retail,4,625.02
2025-02-11,APAC,Home,Wholesale,2,169.54
2025-03-26,APAC,Home,Web,1,112.09
2025-08-28,AMER,Electronics,Wholesale,3,423.66
2025-06-21,APAC,Grocery,Wholesale,7,662.18
2024-07-09,EMEA,Home,Wholesale,6,614.78
2025-05-13,EMEA,Outdoor,Retail,4,488.24
2025-05-06,AMER,Outdoor,Wholesale,4,467.19
2024-07-17,LATAM,Apparel,Retail,2,114.34
2025-10-25,LATAM,Beauty,Wholesale,3,211.82
2024-03-08,AMER,Electronics,Wholesale,2,248.54
2024-11-27,APAC,Electronics,Web,6,396.42
2024-05-20,LATAM,Electronics,Web,2,151.64
2025-02-19,LATAM,Beauty,Retail,7,607.08
2025-07-04,LATAM,Beauty,Web,6,386.92
2024-05-16,AMER,Grocery,Web,6,902.96
2024-11-15,EMEA,Beauty,Web,5,552.24
2025-02-18,LATAM,Beauty,Web,7,618.10
2025-05-25,LATAM,Beauty,Retail,2,211.67
2025-02-05,EMEA,Grocery,Wholesale,2,239.92
2024-08-19,EMEA,Electronics,Retail,6,804.01
2024-07-23,LATAM,Apparel,Wholesale,4,237.68
2024-01-02,AMER,Home,Wholesale,2,229.01
2024-01-18,AMER,Home,Retail,6,800.61
2025-12-28,EMEA,Grocery,Wholesale,7,781.79
2025-08-28,APAC,Outdoor,Wholesale,7,619.17
2025-08-19,LATAM,Beauty,Retail,2,141.32
2024-07-16,EMEA,Beauty,Retail,4,392.51
2024-10-02,AMER,Apparel,Retail,3,379.81
2024-08-03,LATAM,Grocery,Wholesale,4,336.35
2025-03-28,EMEA,Apparel,Retail,2,129.24
2024-06-28,LATAM,Grocery,Wholesale,2,200.91
2025-04-28,APAC,Apparel,Wholesale,1,94.70
2024-04-06,EMEA,Outdoor,Retail,5,607.95
2024-06-25,AMER,Grocery,Retail,7,1054.44
2025-01-16,LATAM,Beauty,Wholesale,6,408.14
2024-08-19,EMEA,Electronics,Retail,2,260.48
2024-12-13,EMEA,Grocery,Web,3,329.50
2025-10-17,EMEA,Grocery,Retail,3,344.38
2025-05-21,AMER,Outdoor,Wholesale,6,714.81
2024-07-24,AMER,Apparel,Web,5,512.00
2025-02-01,AMER,Grocery,Web,6,917.36
2024-03-25,LATAM,Electronics,Web,2,205.33
2025-01-19,LATAM,Grocery,Wholesale,5,282.61
2025-08-15,APAC,Home,Retail,4,380.23
2024-10-17,EMEA,Home,Wholesale,5,484.67
2025-08-24,EMEA,Apparel,Web,6,539.62
2025-04-05,LATAM,Grocery,Wholesale,1,78.94
2025-12-29,EMEA,Beauty,Web,2,219.01
2025-01-12,AMER,Electronics,Web,7,936.61
2025-10-25,LATAM,Home,Web,4,185.64
2025-12-13,AMER,Beauty,Wholesale,5,562.24
2025-04-29,AMER,Grocery,Retail,3,527.29
2024-12-31,APAC,Outdoor,Retail,5,445.79
2025-10-19,APAC,Apparel,Web,4,348.75
2024-05-16,APAC,Beauty,Retail,1,100.54
2025-01-24,AMER,Apparel,Wholesale,2,311.07
2024-10-19,APAC,Apparel,Retail,4,390.86
2025-11-09,APAC,Beauty,Wholesale,4,284.44
2025-09-01,LATAM,Grocery,Wholesale,3,153.59
2024-04-28,APAC,Outdoor,Retail,2,245.22
2025-08-22,AMER,Outdoor,Wholesale,4,436.29
2024-02-14,APAC,Electronics,Retail,3,330.55
2024-03-23,LATAM,Grocery,Retail,6,433.93
2024-04-22,LATAM,Home,Wholesale,1,69.70
2024-01-10,APAC,Electronics,Retail,2,150.07
2025-11-12,EMEA,Electronics,Wholesale,4,337.35
2024-09-25,LATAM,Home,Wholesale,2,105.17
2024-03-08,LATAM,Beauty,Retail,3,238.72
2025-05-17,EMEA,Apparel,Retail,3,447.47
2025-01-02,AMER,Grocery,Web,6,970.78
2024-02-24,LATAM,Grocery,Wholesale,2,163.93
2024-10-21,EMEA,Grocery,Wholesale,4,322.14
2024-08-07,APAC,Beauty,Web,5,377.66
2024-03-29,EMEA,Grocery,Retail,3,385.62
2024-08-30,EMEA,Grocery,Retail,3,341.38
2024-10-16,APAC,Home,Web,5,462.13
2025-03-22,EMEA,Apparel,Retail,4,280.15
2024-04-27,APAC,Apparel,Web,3,406.08
2024-09-16,APAC,Outdoor,Retail,1,95.25
2025-04-23,EMEA,Outdoor,Retail,5,756.35
2025-03-12,EMEA,Apparel,Retail,3,229.74
2024-10-02,LATAM,Electronics,Retail,6,398.50
2024-06-16,AMER,Apparel,Retail,2,276.73
2024-06-23,LATAM,Electronics,Wholesale,1,95.72
2025-05-20,EMEA,Home,Wholesale,5,584.10
2024-04-09,LATAM,Apparel,Web,3,229.75
2024-04-11,AMER,Apparel,Wholesale,1,148.95
2024-11-27,AMER,Electronics,Web,6,534.55
2025-02-24,APAC,Beauty,Web,4,336.04
2025-12-12,EMEA,Beauty,Retail,3,370.66
2025-03-11,LATAM,Home,Retail,2,147.27
2025-10-06,LATAM,Beauty,Retail,5,305.59
2024-03-18,EMEA,Beauty,Web,1,111.22
2024-02-20,APAC,Home,Web,5,464.98
2024-05-03,AMER,Home,Wholesale,3,344.96
2024-03-14,EMEA,Outdoor,Retail,2,251.47
2024-01-07,LATAM,Electronics,Wholesale,2,170.29
2025-10-30,AMER,Grocery,Wholesale,5,673.16
2025-12-26,EMEA,Apparel,Web,5,458.48
2025-03-21,AMER,Outdoor,Wholesale,7,1085.51
2024-08-20,LATAM,Electronics,Web,1,51.79
2025-11-14,AMER,Beauty,Wholesale,6,509.95
2025-08-30,LATAM,Grocery,Web,1,66.51
2024-01-21,EMEA,Outdoor,Wholesale,7,746.73
2024-10-24,EMEA,Grocery,Wholesale,4,388.87
2025-10-25,LATAM,Apparel,Web,5,272.56
2024-01-27,EMEA,Electronics,Web,4,390.86
2025-03-12,LATAM,Beauty,Wholesale,6,628.47
2024-01-17,AMER,Beauty,Retail,5,755.71
2025-03-09,EMEA,Beauty,Wholesale,3,230.07
2024-08-21,LATAM,Outdoor,Web,5,359.78
2025-04-07,EMEA,Apparel,Web,3,450.82
2025-01-06,APAC,Grocery,Wholesale,6,622.30
2025-11-11,EMEA,Home,Web,1,107.03
2024-08-09,APAC,Outdoor,Wholesale,3,289.61
2025-03-16,LATAM,Grocery,Retail,7,593.50
2025-02-20,APAC,Apparel,Retail,5,478.16
2024-05-05,APAC,Apparel,Retail,2,207.12
2024-03-01,APAC,Grocery,Web,3,318.40
2024-05-04,APAC,Home,Wholesale,2,174.82
2024-07-24,EMEA,Grocery,Web,5,687.70
2024-06-13,EMEA,Home,Retail,4,504.24
2024-02-23,LATAM,Grocery,Wholesale,2,186.96
2025-04-20,APAC,Grocery,Wholesale,6,730.22
2024-01-17,EMEA,Beauty,Web,3,393.10
2025-05-18,APAC,Apparel,Wholesale,5,661.47
2025-10-31,EMEA,Home,Wholesale,6,670.78
2024-01-18,EMEA,Grocery,Web,7,853.20
2024-12-20,AMER,Home,Web,6,551.59
2024-05-27,LATAM,Grocery,Web,4,342.13
2024-06-15,EMEA,Grocery,Web,2,197.11
2024-10-31,EMEA,Home,Wholesale,6,448.81
2024-01-21,AMER,Grocery,Retail,5,679.49
2025-06-19,LATAM,Apparel,Web,1,70.10
2024-07-28,APAC,Outdoor,Retail,3,309.93
2024-07-10,AMER,Home,Retail,6,868.05
2024-02-26,EMEA,Grocery,Web,2,218.20
2024-12-04,EMEA,Beauty,Wholesale,6,640.68
2024-09-09,LATAM,Apparel,Web,6,419.35
2025-01-31,APAC,Outdoor,Retail,4,325.45
2025-10-12,APAC,Home,Wholesale,1,67.55
2024-02-17,AMER,Grocery,Retail,6,826.23
2025-06-29,EMEA,Outdoor,Web,5,655.78
2025-03-05,AMER,Grocery,Retail,2,248.24
2025-05-28,LATAM,Outdoor,Web,7,729.62
2025-04-05,AMER,Home,Retail,2,293.59
2024-05-26,LATAM,Electronics,Wholesale,1,92.44
2025-10-05,LATAM,Outdoor,Web,6,405.36
2025-08-28,EMEA,Home,Web,6,680.63
2025-10-07,APAC,Grocery,Web,2,153.73
2025-09-17,EMEA,Apparel,Wholesale,7,775.27
2024-09-27,AMER,Outdoor,Web,1,110.71
2025-09-29,APAC,Electronics,Web,6,381.79
2025-12-13,EMEA,Electronics,Web,5,575.21
2024-06-16,AMER,Electronics,Wholesale,5,802.73
2025-06-20,APAC,Electronics,Retail,2,165.98
2024-02-03,LATAM,Home,Web,7,701.90
2025-11-20,APAC,Home,Retail,5,354.54
2024-10-02,EMEA,Apparel,Wholesale,3,272.12
2025-05-01,EMEA,Grocery,Retail,5,791.60
2024-07-10,EMEA,Outdoor,Web,2,251.33
2024-01-14,APAC,Beauty,Web,2,194.33
2025-01-02,AMER,Electronics,Retail,3,385.61
2025-11-22,AMER,Home,Retail,3,370.10
2025-09-29,EMEA,Electronics,Web,4,418.45
2024-05-12,EMEA,Home,Web,4,495.93
2024-08-01,AMER,Grocery,Wholesale,1,119.83
2025-09-10,AMER,Apparel,Wholesale,3,255.31
2024-12-23,EMEA,Apparel,Retail,4,497.59
2024-03-04,APAC,Outdoor,Web,3,406.62
2024-10-13,LATAM,Home,Wholesale,5,273.66
2025-05-30,AMER,Outdoor,Wholesale,5,731.99
2025-08-21,EMEA,Electronics,Retail,1,80.70
2024-04-04,LATAM,Grocery,Web,3,240.11
2025-11-11,AMER,Beauty,Web,6,759.85
2025-06-28,LATAM,Home,Wholesale,6,411.73
2024-05-17,LATAM,Beauty,Web,2,166.90
2024-04-18,EMEA,Electronics,Web,5,758.62
2025-08-18,APAC,Apparel,Retail,7,630.09
2024-01-27,APAC,Electronics,Retail,2,190.54
2024-02-27,APAC,Electronics,Wholesale,2,242.79
2024-10-19,EMEA,Beauty,Retail,2,173.08
2024-03-04,AMER,Beauty,Wholesale,5,704.98
2025-02-08,EMEA,Home,Web,4,623.80
2024-09-16,AMER,Apparel,Wholesale,6,713.04
2025-06-26,APAC,Apparel,Web,2,236.82
2024-12-21,APAC,Grocery,Web,2,217.02
2024-08-24,EMEA,Grocery,Wholesale,5,598.00
2024-08-09,APAC,Beauty,Web,3,210.42
2024-09-10,LATAM,Electronics,Retail,3,231.81
2024-05-09,AMER,Beauty,Web,3,373.83
2025-11-18,APAC,Outdoor,Retail,3,287.15
2024-02-25,EMEA,Apparel,Retail,4,544.71
2025-07-14,AMER,Home,Wholesale,4,472.02
2024-03-09,AMER,Home,Web,7,1116.56
2025-09-22,APAC,Outdoor,Web,6,384.72
2024-09-23,AMER,Grocery,Retail,4,456.19
2024-08-01,LATAM,Beauty,Wholesale,4,312.60
2024-06-25,APAC,Grocery,Retail,5,524.67
2024-02-12,AMER,Home,Retail,3,518.41
2025-07-15,LATAM,Grocery,Wholesale,4,334.09
2025-10-07,AMER,Apparel,Retail,1,85.14
2024-01-08,AMER,Beauty,Wholesale,4,510.45
2025-01-18,AMER,Electronics,Wholesale,2,301.56
2025-03-15,APAC,Grocery,Wholesale,3,274.93
2025-05-14,APAC,Apparel,Web,3,351.87
2025-03-27,APAC,Grocery,Retail,2,174.04
2024-10-26,APAC,Grocery,Retail,7,414.76
2025-01-15,EMEA,Beauty,Wholesale,4,552.93
2024-10-01,LATAM,Outdoor,Wholesale,7,398.06
2025-03-15,EMEA,Grocery,Wholesale,1,83.33
2024-11-20,APAC,Beauty,Web,2,163.80
2025-02-24,EMEA,Home,Retail,6,604.43
2025-11-10,APAC,Apparel,Retail,3,199.52
2025-09-27,APAC,Beauty,Wholesale,7,482.96
2024-04-06,APAC,Outdoor,Retail,6,564.87
2025-10-20,AMER,Electronics,Wholesale,5,520.19
2024-06-21,APAC,Outdoor,Wholesale,3,242.89
2025-05-23,AMER,Grocery,Retail,6,994.14
2024-01-25,AMER,Apparel,Wholesale,5,552.20
2024-08-21,EMEA,Grocery,Web,6,511.22
2024-08-24,AMER,Home,Web,5,724.24
2025-09-12,EMEA,Grocery,Retail,7,738.74
2024-07-13,APAC,Apparel,Web,6,567.55
2025-11-26,APAC,Outdoor,Web,6,377.72
2024-08-02,LATAM,Grocery,Wholesale,1,64.49
2024-01-30,LATAM,Grocery,Wholesale,3,174.51
2025-06-07,APAC,Electronics,Retail,1,102.40
2024-06-05,AMER,Apparel,Wholesale,2,228.13
2024-02-11,LATAM,Home,Retail,7,524.28
2025-04-17,AMER,Apparel,Web,4,754.71
2025-03-29,APAC,Beauty,Wholesale,4,479.73
2025-03-13,LATAM,Beauty,Retail,1,99.32
2025-10-20,LATAM,Outdoor,Web,3,187.40
2024-11-28,LATAM,Electronics,Retail,4,260.98
2025-05-22,APAC,Electronics,Wholesale,2,247.50
2024-08-25,EMEA,Beauty,Wholesale,5,615.22
2024-04-10,LATAM,Apparel,Retail,1,80.80
2024-06-21,APAC,Apparel,Web,6,674.51
2024-03-13,LATAM,Grocery,Retail,2,195.09
2024-06-15,AMER,Outdoor,Retail,2,319.16
2025-05-03,LATAM,Home,Web,2,198.92
2024-10-22,EMEA,Outdoor,Wholesale,4,475.73
2025-03-23,AMER,Grocery,Web,7,1272.20
2025-08-18,LATAM,Grocery,Web,1,60.27
2024-06-04,AMER,Beauty,Wholesale,1,177.83
2024-07-25,EMEA,Beauty,Web,2,237.01
2024-10-21,EMEA,Outdoor,Retail,7,831.63
2025-01-10,EMEA,Outdoor,Retail,3,358.79
2024-08-05,APAC,Home,Web,2,154.38
2024-07-01,AMER,Electronics,Web,6,734.19
2025-12-16,AMER,Beauty,Retail,5,479.12
2024-08-06,APAC,Outdoor,Retail,1,67.42
2024-10-17,APAC,Home,Web,6,575.94
2024-09-16,LATAM,Electronics,Web,6,303.57
2025-09-21,EMEA,Electronics,Retail,2,230.58
2025-01-30,LATAM,Beauty,Retail,5,289.02
2025-07-12,APAC,Grocery,Retail,4,472.95
2025-02-09,AMER,Apparel,Wholesale,5,877.07
2025-02-11,APAC,Beauty,Retail,6,567.44
2025-12-06,AMER,Grocery,Web,2,288.09
2025-01-14,LATAM,Grocery,Wholesale,6,504.28
2024-01-07,APAC,Electronics,Wholesale,3,303.22
